word	symbol	source	hgnc_symbol	entrez
HSF	HSF	hgnc_alias_symbol	IL6	3569
MAPK	MAPK	bioentities_symbol	MAPK12	6300
TNF	TNF	hgnc_symbol	TNF	7124
MAPK	MAPK	bioentities_symbol	MAPK13	5603
MAPK	MAPK	bioentities_symbol	MAPK1	5594
MAPK	MAPK	bioentities_symbol	MAPK10	5602
NF-kB	NF-kappaB	hgnc_alias_symbol	NFKB1	4790
MAPK	MAPK	bioentities_symbol	MAPK14	1432
MAPK	MAPK	bioentities_symbol	MAPK11	5600
MAPK	MAPK	bioentities_symbol	MAPK9	5601
MAPK	MAPK	bioentities_symbol	MAPK8	5599
MAPK	MAPK	bioentities_symbol	MAPK3	5595
