word	source	identifier
3-Nydroxy-3	MESH	C039620
methylglutaryl	MESH	C008047
Acetyl-CoA	MESH	D000105
Acetoacetyl-CoA	MESH	C010667
Mevalonate	MESH	D008798
5-Phosphomevalonate	MESH	C045038
Farnesyl pyrophosphate	MESH	C004808
FPP	MESH	C039834
5-Diphosphomevalonate	MESH	C068492
Trichodiene	MESH	C012075
Isopentenyl diphosphate	MESH	C004809
Isotrichotriol		
Acetyl	MESH	C011632
deoxynivalenol	MESH	C007262
15-ADON	MESH	C046760
3,15-Diacetyl	MESH	D003931
7,8-Dihydroxy	MESH	C024350
3-ADON	MESH	C046760
Deoxynivalenol	MESH	C007262
DON	MESH	C043247
