word	source	identifier
Ribulose	MESH	C100182
bisphosphate	MESH	C115960
HCO	MESH	C504136
ADP	MESH	D000244
acetyl	MESH	C011632
Malonyl-CoA NADPH	MESH	D009249
H	MESH	D006859
Acetyl-Ca ATP	MESH	D000255
NADP	MESH	D009249
Malonic semialdehyde	MESH	C039786
Ribulose-5-phosphate	MESH	C031524
phosphate	MESH	D010710
ADPH		
3-hydroxypropionate	MESH	C028444
ATP	MESH	D000255
Acetoacetyl	MESH	C010667
NADHH		
NAD	MESH	D009243
Ribose-5-phosphate	MESH	C031626
3-hydroxybutyryl-CoA	MESH	C030372
1,3-Bisphospho	MESH	C401229
3-hydroxypropionyl-CoA	MESH	C016927
Crotonyl	MESH	C010701
Acryloyl-CoA	MESH	C047011
NADPH	MESH	D009249
Propionyl-CoA	MESH	C009061
7-phosphate	MESH	D010710
4-hydroxybutyryl-CoA	MESH	C101347
Glyceraldehyde	MESH	D005985
3-phosphate	MESH	D010710
1,7-bisphosphate	MESH	C115960
4-hydroxybutyrate	MESH	D006885
Succinic semialdehyde	MESH	C009338
D-Fructose	MESH	D005632
Methyimalonyl-CoA	MESH	C065987
Erythrose-4-phosphate	MESH	C026959
Succinyl-CoA	MESH	C012046
6-phosphate	MESH	D010710
NH2	MESH	D000641
