word	source	identifier
Kupigenine		
2-Aminobenzoie acid	MESH	C021591
Niacin	MESH	D009525
Phenylpyruvic acid	MESH	C031606
NADP	MESH	D009249
Kynurenine 2-Aminobenzoic acid PrephenatePhenylpyruvic	MESH	C005550
FAD	MESH	D005182
L-Phenylalanine	MESH	C119108
4-Hydroxyphenyl	MESH	C497826
pyruvic acid	MESH	D019289
3-Dehydroshikimate L-Iyrosine	MESH	C096387
Putrescine	MESH	D011700
NAD	MESH	D009243
Riboflavin	MESH	D012256
L-Tryptophan		
Shikimic acid	MESH	D012765
N-(5-Phospho-D-ribosyl)	MESH	C498156
anthranilate	MESH	C031385
Indoleglycerol	MESH	C008117
phosphate	MESH	D010710
L-Tyrosine		
Pantothenic acid	MESH	D010205
Indole 2-Dehydro-3-deoxy-D-arabino	MESH	C013469
heptonate 7-phosphate	MESH	D010710
4-phosphate	MESH	D010710
L-Threonine	MESH	C033059
dycine L-Threonine	MESH	C033059
(S)-2-Aceto-2-hydroxybutanoic acid2-(a-Hydroxyethyl)	MESH	C031570
thiamine diphosphate	MESH	D013835
B-Alanine	MESH	D000409
Alanine	MESH	D000409
(R)-3-Hydroxy-3-methyl-2-oxopentanoate	MESH	C016211
L-Isoleucine	MESH	C043801
2,3-Dihydroxy-3-methylvalerate	MESH	C042993
Acetyl-CoA	MESH	D000105
L-Valine +-(R)-2,3-Dihydroxy-isovalerate3-Hydroxy-3-methyl	MESH	C475857
2-oxobutanoic acid	MESH	C005087
Argininosuccinie acid	MESH	D000596
OAA	MESH	C000588452
Valine	MESH	C521924
L-Arginine		
Ornithine	MESH	C008973
O-Phosphohomoserine	MESH	D013481
Adenylsuccinic acid	MESH	D000596
L-Aspartic acidArgininosuccinic acid	MESH	D001125
L-Aspartate		
semialdehyde	MESH	C009338
O-Acetyl	MESH	D013481
homoperine L-Asparagine	MESH	C050801
L-Homoserine	MESH	C015926
L-Argmine- OrnithineCitrulline	MESH	C071162
Aminobutryic acid	MESH	C526258
Putrescine L-Glutamic-gamma	MESH	D011700
Spermidine	MESH	D013095
Spermine	MESH	D013096
Serine	MESH	C047902
Succinic acid	MESH	D019802
LGlutamie acid semialdehyde	MESH	C009338
L-Serine-L-Cystathionine	MESH	C449840
L-Histidine	MESH	C115717
L-listidine	MESH	C025076
Cysteine L-Homocysteine	MESH	D006710
Aminobutyric acid	MESH	D000613
L-Glutamic acid 5-phosphate	MESH	D010710
Gytamic acid	MESH	D000596
Oxoglutaric acid	MESH	C029743
L-Methionine	MESH	D008715
SAdenosylhomocysteine		
L-Glutamine		
Glucosamine 5-Phosploribosylamine	MESH	D005944
6-phosphate	MESH	D010710
(S)-1-Pyrroline-5-carboxylate	MESH	C015485
Gamma-Glutamylcysteine	MESH	C017341
Glutathione	MESH	D005978
L-Proline	MESH	C489032
5'-Methylthioadenosine	MESH	C008500
S-Adenasylhomocysteine	MESH	D013455
glutathione	MESH	D005978
NADPH	MESH	D009249
