word	source	identifier
glucose	MESH	D005947
R-5-P++RuS-P-6-P-G	MESH	D010695
Glucose	MESH	D005947
fatty acids	MESH	D005227
DHAP glycerol	MESH	C017202
Pyruvate	MESH	D011773
Acetyl	MESH	C011632
lactate	MESH	D019344
Lactate	MESH	D019344
malonyl-CoA	MESH	D008316
malate	MESH	D008293
pyruvate	MESH	D011773
acetyl-CoA	MESH	D000105
TCA	MESH	C000589078
amino acids	MESH	D000596
aspartate		
citrate	MESH	C102006
iso-citrate	MESH	C102006
fumarate	MESH	D005650
KG succinate	MESH	D020410
glutamate		
alanine	MESH	D000409
Glutamine	MESH	C578860
nucleotide	MESH	D009711
ADP	MESH	D000244
glutamine	MESH	C578860
