word	source	identifier
Phenylalanine I	MESH	C119108
phenylalanine	MESH	C119108
Cinnamic acid	MESH	C029010
p-Coumaric acid	MESH	C032171
Br4CLS	MESH	C497965
4-Coumaroyl-CoA	MESH	C058644
Malonyl-CoA	MESH	D008316
Bra023441	MESH	C511815
Bra036307	MESH	C511815
Naringenin chalcone	MESH	C027329
Bra007142	MESH	C511815
Bra003209	MESH	C511815
Bra017728	MESH	C511815
Bra037419	MESH	C511815
Naringenin	MESH	C005273
Bra036828	MESH	C511815
Bra012862	MESH	C511815
Dihydrokaempferol	MESH	C080220
Bra009312	MESH	C511815
Flavonols	MESH	D044948
Bra027457	MESH	C511815
Dihydroquercetin	MESH	C003377
DHQ	MESH	C524665
BrMYB2	MESH	C068746
Bra004162	MESH	C511815
Bra037887	MESH	C511815
Leucocyanidin	MESH	C001532
Bra013652	MESH	C511815
Cyanidin	MESH	C017154
Cyanidin -(acyl)-glucocide	MESH	C017154
Bra023594	MESH	C511815
Bra003021	MESH	C511815
Bra038445	MESH	C511815
Br5MAT	MESH	C054096
Bra036208	MESH	C511815
Bra030550	MESH	C511815
Bra023602	MESH	C511815
Bra016164	MESH	C511815
Bra012913	MESH	C511815
