word	source	identifier
(s)-2-Acetolactate	MESH	C006359
Acetoacetyl-CoA	MESH	C010667
Succinyl-CoA	MESH	C012046
Cis-aconitic acid	MESH	D000156
Acyl-CoA	MESH	D000214
Ala	MESH	D000409
Aldehyde	MESH	D000447
Cadaverine	MESH	D002103
L-Cystathionine	MESH	D003540
Fatty acid	MESH	D005227
O Fatty acid	MESH	D005227
Glyoxylate	MESH	D006038
Isocitrate	MESH	D007523
Malonyl-CoA	MESH	D008316
Met	MESH	D008715
Oxaloacetate	MESH	D010071
phosphate	MESH	D010710
Pyruvate	MESH	D011773
Ser	MESH	D012694
Succinate	MESH	D013386
sucrose	MESH	D013395
Glu	MESH	D018698
