word	source	identifier
Hydroxyl-tetrahydrobiopterin	MESH	C003402
2-Oxobutanoate	MESH	C005087
Methanethiol	MESH	C005231
3-Methyl 2-oxopentanoate	MESH	C016211
2-Hydroxyglutarate	MESH	C019417
2-Methyl-3 hydroxybutyryl CoA	MESH	C030372
Acetaldehyde	MESH	D000079
Acetate	MESH	D000085
Amino acetone	MESH	D000096
aldehyde	MESH	D000447
L-Asparagine	MESH	D001216
Coenzyme	MESH	D003067
Glycine	MESH	D005998
L-Histidine	MESH	D006639
L-Isoleucine	MESH	D007532
Lysine	MESH	D008239
L-Methionine	MESH	D008715
L-Phenylalanine	MESH	D010649
phosphate	MESH	D010710
L-Proline	MESH	D011392
Proline	MESH	D011392
Pyruvate	MESH	D011773
L-Serine	MESH	D012694
D-Serine	MESH	D012694
L-Threonine	MESH	D013912
L-Glutamate	MESH	D018698
