word	source	identifier
Acetyl CoA	MESH	D000105
Acetoacetyl CoA	MESH	C010667
IPI	MESH	C078466
FPP	MESH	C039834
Squalene	MESH	D013185
Sycloartenol		
Lupeol	MESH	C010480
30-hydroxy-B-amyrin	MESH	C036380
B-amyrin	MESH	C036380
2,3-Oxidosqualene	MESH	C002821
30-dihydroxy-B-amyrin	MESH	C036380
11-deoxoglycyrrhetinic acid	MESH	C027406
hydroxy-B-amyrin	MESH	C036380
30-dihydroxy-glycyrrhetinic acid	MESH	D006034
29-hydroxy-11-oxo-B-amyrin	MESH	C036380
11-oxo-B-amyrin	MESH	C036380
Glycyrrhetinic acid	MESH	D006034
Glycyrrhizin	MESH	D019695
