word	source	identifier
Cu	MESH	D003300
Copper	MESH	D003300
Trehalose	MESH	D014199
H	MESH	D006859
UDP	MESH	D014530
Glucose	MESH	D005947
D-Glucose	MESH	D005947
Zn	MESH	D015032
Pentose phosphate	MESH	D010429
Serine	MESH	C047902
Pyruvate	MESH	D011773
Mg	MESH	D008274
Glyceraldehyde-3-P	MESH	D005985
Fructose-6-P	MESH	D005632
Acetate	MESH	D000085
Acetyl-CoA	MESH	D000105
NaR	MESH	D012964
Amino acid	MESH	D000596
Amino acids	MESH	D000596
Glutamate		
L-Glutamine		
TCA	MESH	C000589078
Glyoxylate	MESH	D006038
ADP	MESH	D000244
ATP	MESH	D000255
