word	source	identifier
Mg	MESH	D008274
Myo-inositol	MESH	C572459
Palmitic acid	MESH	D019308
N-Octanoylsuerose	MESH	D009584
Maltose	MESH	D008320
Lactose	MESH	D007785
Oxo dihydroxy	MESH	C042744
octadecenoie acid	MESH	D000596
Linoleic acid Palmitic-oleic glucoside	MESH	D019308
Glucose	MESH	D005947
Glycerol	MESH	D005990
Trihydroxy	MESH	C035419
octadecenoic acid	MESH	C114874
Threonine	MESH	C061951
Glycine	MESH	D005998
Stearic acid	MESH	D013229
Tanshinone	MESH	C021751
Salvianolic acid C Salvianolic acid F	MESH	C000597819
Cysteine	MESH	D003545
Serine	MESH	C047902
Pyruvate	MESH	D011773
DOPA	MESH	D007980
Rosmarinic acid	MESH	C041376
Phenylalanine	MESH	C119108
Tyrosine		
34-Dimethoxycinnamic acid	MESH	C065784
Alanine	MESH	D000409
Leucine	MESH	C038361
Coumaric acid	MESH	D003373
Caffeic acid	MESH	D002109
Ferulic acid	MESH	C004999
Farulie acid 4-glucoside	MESH	D005960
Citric acid	MESH	D019343
Lysine	MESH	C114808
Aspartic acid	MESH	C403564
Isoleucine	MESH	C043801
Oxo-glutaric acid	MESH	C035736
Syringic acid acetate	MESH	C001945
Isopulegone caffeate	MESH	C039648
Fumaric acid	MESH	C032005
Glutamic acid	MESH	C030030
Valine	MESH	C521924
Succinic acid	MESH	D019802
Pantothenic acid	MESH	D010205
Liquiritigenin	MESH	C083152
Citrulline Arginine	MESH	C071162
5-Oxoproline	MESH	D011761
p-Coumaroyl-CoA	MESH	C058644
Urea	MESH	D014508
Uridine	MESH	D014529
Uracil	MESH	D014498
Inosine	MESH	D007288
Chrysin	MESH	C043561
Ornithine	MESH	C008973
Naringenin	MESH	C005273
Apigenin-7-0-glucuronide	MESH	C456097
Scutellarein-7-0-glucuronide	MESH	C484876
Apigenin	MESH	D047310
Apigenin-7-0-diglucuronide	MESH	C096572
Luteolin-7-0-glucoside	MESH	C066408
Fatty acids	MESH	D005227
