word	source	identifier
2-phosphoglycerate	MESH	C008885
succinyl-CoA	MESH	C012046
fructose-1,6-bisphosphate	MESH	C029063
malyl-CoA	MESH	C042519
acetate	MESH	D000085
aconitate	MESH	D000156
METHANOL	MESH	D000432
methanol	MESH	D000432
cysteine methionine	MESH	D003545
dipeptides	MESH	D004151
formaldehyde	MESH	D005557
formate	MESH	D005561
fructose-6-P	MESH	D005632
fumarate	MESH	D005650
6-P-gluconate	MESH	D005942
gluconate	MESH	D005942
glucose	MESH	D005947
glucose-6-P	MESH	D005947
glycerol	MESH	D005990
glycerol-3-P	MESH	D005990
glycine	MESH	D005998
glyoxylate	MESH	D006038
homocysteine	MESH	D006710
isocitrate	MESH	D007523
malate	MESH	D008293
pyruvate malate	MESH	D008293
cysteine methionine	MESH	D008715
monosaccharides	MESH	D009005
oxalate	MESH	D010070
oxaloacetate	MESH	D010071
phosphate	MESH	D010710
serine	MESH	D012694
succinate	MESH	D013386
sulfide	MESH	D013440
sulfite	MESH	D013447
taurine	MESH	D013654
thiamine	MESH	D013831
urea	MESH	D014508
lactate	MESH	D019344
phosphonate	MESH	D063065
