word	source	identifier
Monochloramine	MESH	C030816
NH	MESH	D000641
Dityrosine		
chloramines	MESH	C030816
Tyrosine		
peroxide	MESH	D010545
Aldehydes	MESH	D000447
Glucose	MESH	D005947
Gluconolactone	MESH	C010730
Chloramines	MESH	C030816
Chlorotyrosine		
Methionine	MESH	D008715
Glucose-6-P	MESH	D005947
Gluconic acid	MESH	C030691
Chlorocytosine	MESH	C401182
ATP	MESH	D000255
Chlorataurine		
Hexosamine	MESH	D006595
GSH	MESH	D005978
Glutamine	MESH	C578860
ADP	MESH	D000244
Fructose-6-P	MESH	D005632
Glucosamine	MESH	D005944
sulfoxide	MESH	D013454
Glutathione	MESH	D005978
sulfonamide	MESH	D013449
3-Chlarotyrosine	MESH	C039620
Purine	MESH	D011687
NADP	MESH	D009249
6-PG-lactone	MESH	D007783
Pyrimidine	MESH	C030986
DHAP	MESH	C017202
NADPH	MESH	D009249
UDP	MESH	D014530
GlcNAC	MESH	C086501
O	MESH	D013481
Glyceraldehyde-3-P	MESH	D005985
Glycerol-3-P	MESH	D005990
Pentose Phosphate	MESH	D010429
Tryptophan		
Indoleamine		
Xylulose-5-P	MESH	D014996
Kynurenic acid	MESH	D007736
Ca	MESH	D002118
Lactate	MESH	D019344
Alanine	MESH	D000409
Pyruvate	MESH	D011773
kynurenine	MESH	C029366
Glutamate-Glutamine		
Acetyl-CoA	MESH	D000105
Glu	MESH	C094686
Cysteine	MESH	D003545
Xanthurenic S-Hydroxykynurenine	MESH	C028330
TCA	MESH	C000589078
Glycine	MESH	D005998
Hydroxyanthranillate		
Ketones	MESH	D007659
Quinolinic acid	MESH	D017378
Glutathionesulphonamide		
3-Chlorotyrosine	MESH	C039620
Picolinic acid	MESH	C030614
NAD	MESH	D009243
