word	source	identifier
Axitinib	MESH	C503983
Afatinib	MESH	C522924
Canertinib	MESH	C420268
Axitinib Leflunomide	MESH	C503983
Dasatinib Nilotinib	MESH	C498826
Dovitinib	MESH	C500007
Lenvatinib	MESH	C531958
Pazopanib	MESH	C516667
Regorafenib	MESH	C559147
Semaxinib	MESH	C116890
Sapmatinib		
Erlotinib	MESH	C400278
Gefitinib	MESH	C419708
Dovitinib Regorafenib	MESH	C500007
Imatinib Sorafenib	MESH	C097613
Lenvatinib Sunitinib	MESH	C531958
Lapatinib	MESH	C490728
Osimertinib		
Imatinib	MESH	C097613
Sorafenib	MESH	C471405
Sunitinib	MESH	C473478
Vandetanib	MESH	C452423
Capmatinib		
Cabozantinib	MESH	C558660
Crizotinib	MESH	C551994
Glucose	MESH	D005947
ADP	MESH	D000244
Pentose phosphate ATP	MESH	D000255
Neratinib	MESH	C487932
Aleetinib		
Amino acids	MESH	D000596
Brigatinib		
Lactate	MESH	D019344
H	MESH	D006859
Bosutinib	MESH	C471992
Dasatinib	MESH	C488369
Acetyl	MESH	C011632
TCA	MESH	C000589078
Nilotinib	MESH	C498826
Oxalacetate		
Ponatinib	MESH	C545373
Citrate	MESH	C102006
ketoglutarate	MESH	C029743
