word	source	identifier
erythrose-4-phosphate	MESH	C026959
L-phenylalanine	MESH	C119108
phosphoenolpyruvate	MESH	D010728
ADP	MESH	D000244
shikimate-3-phosphate Cinnamic acid	MESH	C042786
pyruvate	MESH	D011773
oxaloacetate	MESH	D010071
AMP	MESH	D000249
TSA	MESH	C070842
Cinnamoyl-CoA	MESH	C022903
methionine	MESH	D008715
Malonyl	MESH	D008316
CoA	MESH	C065987
oxoglutarate	MESH	D007656
phosphate	MESH	D010710
diphosphate	MESH	D011756
chalcone	MESH	D047188
ATP	MESH	D000255
glutamate		
arginine	MESH	D001127
glutamine	MESH	C578860
CHI	MESH	C084533
proline	MESH	C489032
