word	source	identifier
3-phosphoglycerate	MESH	C005156
2-acetolactate	MESH	C006359
6-phosphogluconate	MESH	C008884
2-phosphoglycerate	MESH	C008885
2-ketoisocaproates	MESH	C013082
1,3-diphosphoglycerate	MESH	C015891
3-isopropylmalate	MESH	C025313
erythrose-4-P	MESH	C073321
Ribulose-5-P	MESH	C100182
6-phosphogluconolactone	MESH	C114004
Acetate	MESH	D000085
D-alanine	MESH	D000409
L-alanine	MESH	D000409
L-arginine	MESH	D001120
L-asparagine	MESH	D001216
L-aspartate	MESH	D001224
hydroxy-butyrate	MESH	D002087
Fructose-1,6-bis-P	MESH	D005632
Fructose-6-P	MESH	D005632
GABA	MESH	D005680
Glucose	MESH	D005947
Glucose-6-P	MESH	D005947
L-glutamine	MESH	D005973
Glyceraldehyde-3-P DHAP	MESH	D005985
Glycine	MESH	D005998
Isocitrate	MESH	D007523
L-isoleucine	MESH	D007532
L-leucine	MESH	D007930
Oxaloacetate	MESH	D010071
3-oxosuccinate	MESH	D010071
Phosphoenolpyruvate	MESH	D010728
L-proline	MESH	D011392
Pyruvate	MESH	D011773
Ribose-5-P	MESH	D012266
serine	MESH	D012694
Succinate	MESH	D013386
L-threonine	MESH	D013912
methyl-valerate	MESH	D014631
L-valine	MESH	D014633
glutamate	MESH	D018698
