word	symbol	source	hgnc_symbol	entrez
MAPK	MAPK	bioentities_symbol	MAPK13	5603
MAPK	MAPK	bioentities_symbol	MAPK10	5602
MAP3K	MAP3K	bioentities_symbol	MAP3K8	1326
MAP3K	MAP3K	bioentities_symbol	ARAF	369
MAP3K	MAP3K	bioentities_symbol	MAP3K2	10746
MAP3K	MAP3K	bioentities_symbol	MAP3K14	9020
MAP3K	MAP3K	bioentities_symbol	MAP3K6	9064
MAP3K	MAP3K	bioentities_symbol	MAP3K12	7786
MAP3K	MAP3K	bioentities_symbol	TAOK2	9344
MAP3K	MAP3K	bioentities_symbol	MAP3K10	4294
MAP3K	MAP3K	bioentities_symbol	MAP3K11	4296
MAP3K	MAP3K	bioentities_symbol	MAP3K13	9175
ATF-2	ATF2	hgnc_symbol	ATF2	1386
MAPK	MAPK	bioentities_symbol	MAPK9	5601
MAP3K	MAP3K	bioentities_symbol	MAP3K3	4215
ASK	ASK	hgnc_alias_symbol	DBF4	10926
MAP3K	MAP3K	bioentities_symbol	MAP3K5	4217
MAP3K	MAP3K	bioentities_symbol	MAP3K9	4293
MKK3/6	MKK3	hgnc_alias_symbol	MAP2K3	5606
MAP3K	MAP3K	bioentities_symbol	MAP3K4	4216
MKK4/7	MKK4	hgnc_alias_symbol	MAP2K4	6416
MKK4/7	MKK7	hgnc_alias_symbol	MAP2K7	5609
c-Jun	c-Jun	hgnc_alias_symbol	JUN	3725
MKK3/6	MKK6	hgnc_alias_symbol	MAP2K6	5608
MAPK	MAPK	bioentities_symbol	MAPK8	5599
MAPK	MAPK	bioentities_symbol	MAPK11	5600
MAP3K	MAP3K	bioentities_symbol	MAP3K21	84451
JNK1-3	JNK2	hgnc_alias_symbol	MAPK9	5601
JNK1-3	JNK1	hgnc_alias_symbol	MAPK8	5599
Jun-D	JUND	hgnc_symbol	JUND	3727
MAPK	MAPK	bioentities_symbol	MAPK12	6300
MAP2K	MAP2K	bioentities_symbol	MAP2K2	5605
MAP2K	MAP2K	bioentities_symbol	MAP2K5	5607
MAP2K	MAP2K	bioentities_symbol	MAP2K6	5608
MAP3K	MAP3K	bioentities_symbol	TAOK3	51347
MAP3K	MAP3K	bioentities_symbol	MAP3K20	51776
EEF2K	EEF2K	hgnc_symbol	EEF2K	29904
ELK1	ELK1	hgnc_symbol	ELK1	2002
IRS-1	IRS1	hgnc_symbol	IRS1	3667
JNK1-3	JNK3	hgnc_alias_symbol	MAPK10	5602
MAP3K	MAP3K	bioentities_symbol	MAP3K7	6885
MAP3K	MAP3K	bioentities_symbol	MAP3K19	80122
MAPK	MAPK	bioentities_symbol	MAPK14	1432
MAP2K	MAP2K	bioentities_symbol	MAP2K7	5609
MAP2K	MAP2K	bioentities_symbol	MAP2K4	6416
MAP3K	MAP3K	bioentities_symbol	TAOK1	57551
MAP3K	MAP3K	bioentities_symbol	MAP3K1	4214
MAPK	MAPK	bioentities_symbol	MAPK1	5594
MAPK	MAPK	bioentities_symbol	MAPK3	5595
MAP3K	MAP3K	bioentities_symbol	MAP3K15	389840
p38a/B	p38Beta	hgnc_alias_symbol	MAPK11	5600
SAP97	SAP-97	hgnc_alias_symbol	DLG1	1739
TAK1	TAK1	hgnc_alias_symbol	NR2C2	7182
MAP2K	MAP2K	bioentities_symbol	MAP2K3	5606
MAP3K	MAP3K	bioentities_symbol	RAF1	5894
MAP3K	MAP3K	bioentities_symbol	BRAF	673
MAP2K	MAP2K	bioentities_symbol	MAP2K1	5604
