word	source	identifier
Cys Ser Arg Asn	MESH	C534327
Fructose	MESH	D005632
Glucose	MESH	D005947
Trp	MESH	C509690
Choline	MESH	D002794
Cys	MESH	C046557
Ser	MESH	C530429
Arg Asn	MESH	C526428
Folic Acid	MESH	D005492
Na	MESH	D012964
Amino Acid	MESH	D000596
GSH	MESH	D005978
Lactate	MESH	D019344
Sphingomyelin	MESH	D013109
THF	MESH	C006461
Acetyl-Co-A	MESH	D000105
Acetate	MESH	D000085
S	MESH	D013455
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
HCO	MESH	C504136
Fatty acid	MESH	D005227
Glutamine	MESH	C578860
Malonyl-Co-A Acetyl-Co-A	MESH	D008316
TCA	MESH	C000589078
Cholesterol	MESH	D002784
HMG-Co-A	MESH	C008047
Mevalonate	MESH	D008798
Succinate	MESH	D013386
Isoprenoid	MESH	D013729
ATP	MESH	D000255
