word	source	identifier
Theaflavins	MESH	C056068
Honokiol	MESH	C005499
Resveratrol	MESH	C059514
Curcumin	MESH	D003474
EGCG	MESH	C045651
Oleuropein	MESH	C002769
Oxyresveratrol	MESH	C034912
Kaempferol	MESH	D044949
Myricetin	MESH	C040015
Luteolin	MESH	D047311
Rosmarinic acid	MESH	C041376
Genistein	MESH	D019833
galangin	MESH	C037032
ferulic acid	MESH	C004999
nobiletin	MESH	C008661
tannic acid	MESH	D000596
quercetin	MESH	D011794
curcumin	MESH	D003474
Rutin	MESH	D012431
Quercetin	MESH	D011794
Caffeic acid	MESH	D002109
