word	symbol	source	hgnc_symbol	entrez
VEGF	VEGF	bioentities_symbol	VEGFC	7424
VEGFB	VEGFB	hgnc_symbol	VEGFB	7423
(VEGFR	VEGFR	bioentities_symbol	FLT1	2321
Fit-1	FIT-1	hgnc_alias_symbol	IL1RL1	9173
(VEGFR	VEGFR	bioentities_symbol	FLT4	2324
VEGF	VEGF	bioentities_symbol	VEGFA	7422
(VEGFR2)	VEGFR2	hgnc_alias_symbol	KDR	3791
VEGF	VEGF	bioentities_symbol	PGF	5228
VEGF	VEGF	bioentities_symbol	VEGFB	7423
(VEGFR	VEGFR	bioentities_symbol	KDR	3791
(VEGFR1)	VEGFR1	hgnc_alias_symbol	FLT1	2321
PIGF	PIGF	hgnc_symbol	PIGF	5281
GC	GC	hgnc_symbol	GC	2638
VEGF	VEGF	bioentities_symbol	VEGFD	2277
KDR	KDR	hgnc_symbol	KDR	3791
MAM	MAM	hgnc_prev_symbol	SGCG	6445
